date,Year,Quarter,lga,dwelling,median_sales_price,lga_shp
2022-Q4,2022,Q4,Lismore,Strata,521.0,Lismore
2023-Q1,2023,Q1,Lismore,Strata,670.0,Lismore
2023-Q2,2023,Q2,Lismore,Strata,470.0,Lismore
2023-Q3,2023,Q3,Lismore,Strata,537.0,Lismore
2023-Q4,2023,Q4,Lismore,Strata,504.0,Lismore
2024-Q1,2024,Q1,Lismore,Strata,1590.0,Lismore
2024-Q2,2024,Q2,Lismore,Strata,520.0,Lismore
2024-Q4,2024,Q4,Lismore,Strata,525.0,Lismore
2025-Q1,2025,Q1,Lismore,Strata,735.0,Lismore
2025-Q2,2025,Q2,Lismore,Strata,569.0,Lismore
2025-Q3,2025,Q3,Lismore,Strata,523.0,Lismore
2017-Q2,2017,Q2,Lismore,Total,389.5,Lismore
2017-Q3,2017,Q3,Lismore,Total,373.5,Lismore
2017-Q4,2017,Q4,Lismore,Total,379.0,Lismore
2018-Q1,2018,Q1,Lismore,Total,402.0,Lismore
2018-Q2,2018,Q2,Lismore,Total,394.0,Lismore
2018-Q3,2018,Q3,Lismore,Total,400.0,Lismore
2018-Q4,2018,Q4,Lismore,Total,410.0,Lismore
2019-Q1,2019,Q1,Lismore,Total,376.0,Lismore
2019-Q2,2019,Q2,Lismore,Total,395.0,Lismore
2019-Q3,2019,Q3,Lismore,Total,399.0,Lismore
2019-Q4,2019,Q4,Lismore,Total,411.0,Lismore
2020-Q1,2020,Q1,Lismore,Total,405.0,Lismore
2020-Q2,2020,Q2,Lismore,Total,575.0,Lismore
2020-Q3,2020,Q3,Lismore,Total,555.0,Lismore
2020-Q4,2020,Q4,Lismore,Total,595.0,Lismore
2021-Q1,2021,Q1,Lismore,Total,635.0,Lismore
2021-Q2,2021,Q2,Lismore,Total,713.0,Lismore
2021-Q3,2021,Q3,Lismore,Total,741.0,Lismore
2021-Q4,2021,Q4,Lismore,Total,851.0,Lismore
2022-Q1,2022,Q1,Lismore,Total,964.0,Lismore
2022-Q2,2022,Q2,Lismore,Total,900.0,Lismore
2022-Q3,2022,Q3,Lismore,Total,750.0,Lismore
2022-Q4,2022,Q4,Lismore,Total,740.0,Lismore
2023-Q1,2023,Q1,Lismore,Total,788.0,Lismore
2023-Q2,2023,Q2,Lismore,Total,643.0,Lismore
2023-Q3,2023,Q3,Lismore,Total,625.0,Lismore
2023-Q4,2023,Q4,Lismore,Total,650.0,Lismore
2024-Q1,2024,Q1,Lismore,Total,770.0,Lismore
2024-Q2,2024,Q2,Lismore,Total,743.0,Lismore
2024-Q4,2024,Q4,Lismore,Total,760.0,Lismore
2025-Q1,2025,Q1,Lismore,Total,820.0,Lismore
2025-Q2,2025,Q2,Lismore,Total,879.0,Lismore
2025-Q3,2025,Q3,Lismore,Total,758.0,Lismore
2017-Q2,2017,Q2,Lithgow,Non Strata,320.0,Lithgow
2017-Q3,2017,Q3,Lithgow,Non Strata,355.0,Lithgow
2017-Q4,2017,Q4,Lithgow,Non Strata,333.0,Lithgow
2018-Q1,2018,Q1,Lithgow,Non Strata,335.0,Lithgow
2018-Q2,2018,Q2,Lithgow,Non Strata,358.0,Lithgow
2018-Q3,2018,Q3,Lithgow,Non Strata,327.0,Lithgow
2018-Q4,2018,Q4,Lithgow,Non Strata,329.0,Lithgow
2019-Q1,2019,Q1,Lithgow,Non Strata,345.0,Lithgow
2019-Q2,2019,Q2,Lithgow,Non Strata,360.0,Lithgow
2019-Q3,2019,Q3,Lithgow,Non Strata,328.0,Lithgow
2019-Q4,2019,Q4,Lithgow,Non Strata,361.0,Lithgow
2020-Q1,2020,Q1,Lithgow,Non Strata,349.0,Lithgow
2020-Q2,2020,Q2,Lithgow,Non Strata,424.0,Lithgow
2020-Q3,2020,Q3,Lithgow,Non Strata,495.0,Lithgow
2020-Q4,2020,Q4,Lithgow,Non Strata,522.0,Lithgow
2021-Q1,2021,Q1,Lithgow,Non Strata,478.0,Lithgow
2021-Q2,2021,Q2,Lithgow,Non Strata,603.0,Lithgow
2021-Q3,2021,Q3,Lithgow,Non Strata,535.0,Lithgow
2021-Q4,2021,Q4,Lithgow,Non Strata,581.0,Lithgow
2022-Q1,2022,Q1,Lithgow,Non Strata,659.0,Lithgow
2022-Q2,2022,Q2,Lithgow,Non Strata,655.0,Lithgow
2022-Q3,2022,Q3,Lithgow,Non Strata,638.0,Lithgow
2022-Q4,2022,Q4,Lithgow,Non Strata,652.0,Lithgow
2023-Q1,2023,Q1,Lithgow,Non Strata,614.0,Lithgow
2023-Q2,2023,Q2,Lithgow,Non Strata,648.0,Lithgow
2023-Q3,2023,Q3,Lithgow,Non Strata,580.0,Lithgow
2023-Q4,2023,Q4,Lithgow,Non Strata,583.0,Lithgow
2024-Q1,2024,Q1,Lithgow,Non Strata,775.0,Lithgow
2024-Q2,2024,Q2,Lithgow,Non Strata,680.0,Lithgow
2024-Q4,2024,Q4,Lithgow,Non Strata,635.0,Lithgow
2025-Q1,2025,Q1,Lithgow,Non Strata,648.0,Lithgow
2025-Q2,2025,Q2,Lithgow,Non Strata,645.0,Lithgow
2025-Q3,2025,Q3,Lithgow,Non Strata,655.0,Lithgow
2022-Q2,2022,Q2,Lithgow,Strata,350.0,Lithgow
2017-Q2,2017,Q2,Lithgow,Total,320.0,Lithgow
2017-Q3,2017,Q3,Lithgow,Total,352.5,Lithgow
2017-Q4,2017,Q4,Lithgow,Total,332.0,Lithgow
2018-Q1,2018,Q1,Lithgow,Total,335.0,Lithgow
2018-Q2,2018,Q2,Lithgow,Total,355.0,Lithgow
2018-Q3,2018,Q3,Lithgow,Total,335.0,Lithgow
2018-Q4,2018,Q4,Lithgow,Total,338.0,Lithgow
2019-Q1,2019,Q1,Lithgow,Total,345.0,Lithgow
2019-Q2,2019,Q2,Lithgow,Total,360.0,Lithgow
2019-Q3,2019,Q3,Lithgow,Total,328.0,Lithgow
2019-Q4,2019,Q4,Lithgow,Total,361.0,Lithgow
2020-Q1,2020,Q1,Lithgow,Total,349.0,Lithgow
2020-Q2,2020,Q2,Lithgow,Total,424.0,Lithgow
2020-Q3,2020,Q3,Lithgow,Total,495.0,Lithgow
2020-Q4,2020,Q4,Lithgow,Total,518.0,Lithgow
2021-Q1,2021,Q1,Lithgow,Total,478.0,Lithgow
2021-Q2,2021,Q2,Lithgow,Total,640.0,Lithgow
2021-Q3,2021,Q3,Lithgow,Total,531.0,Lithgow
2021-Q4,2021,Q4,Lithgow,Total,580.0,Lithgow
2022-Q1,2022,Q1,Lithgow,Total,652.0,Lithgow
2022-Q2,2022,Q2,Lithgow,Total,634.0,Lithgow
2022-Q3,2022,Q3,Lithgow,Total,637.0,Lithgow
2022-Q4,2022,Q4,Lithgow,Total,651.0,Lithgow
2023-Q1,2023,Q1,Lithgow,Total,612.0,Lithgow
2023-Q2,2023,Q2,Lithgow,Total,646.0,Lithgow
2023-Q3,2023,Q3,Lithgow,Total,578.0,Lithgow
2023-Q4,2023,Q4,Lithgow,Total,583.0,Lithgow
2024-Q1,2024,Q1,Lithgow,Total,775.0,Lithgow
2024-Q2,2024,Q2,Lithgow,Total,678.0,Lithgow
2024-Q4,2024,Q4,Lithgow,Total,630.0,Lithgow
2025-Q1,2025,Q1,Lithgow,Total,648.0,Lithgow
2025-Q2,2025,Q2,Lithgow,Total,645.0,Lithgow
2025-Q3,2025,Q3,Lithgow,Total,655.0,Lithgow
1991-Q2,1991,Q2,Liverpool,Non Strata,92.0,Liverpool
1991-Q3,1991,Q3,Liverpool,Non Strata,97.0,Liverpool
1992-Q2,1992,Q2,Liverpool,Non Strata,135.0,Liverpool
1992-Q3,1992,Q3,Liverpool,Non Strata,124.0,Liverpool
1992-Q4,1992,Q4,Liverpool,Non Strata,130.0,Liverpool
1993-Q1,1993,Q1,Liverpool,Non Strata,130.0,Liverpool
1993-Q2,1993,Q2,Liverpool,Non Strata,130.0,Liverpool
1993-Q3,1993,Q3,Liverpool,Non Strata,130.0,Liverpool
1993-Q4,1993,Q4,Liverpool,Non Strata,130.0,Liverpool
1994-Q1,1994,Q1,Liverpool,Non Strata,132.0,Liverpool
1994-Q2,1994,Q2,Liverpool,Non Strata,134.0,Liverpool
1994-Q3,1994,Q3,Liverpool,Non Strata,135.0,Liverpool
1994-Q4,1994,Q4,Liverpool,Non Strata,140.0,Liverpool
1995-Q1,1995,Q1,Liverpool,Non Strata,144.0,Liverpool
1995-Q2,1995,Q2,Liverpool,Non Strata,153.0,Liverpool
1995-Q3,1995,Q3,Liverpool,Non Strata,145.0,Liverpool
1995-Q4,1995,Q4,Liverpool,Non Strata,149.0,Liverpool
1996-Q1,1996,Q1,Liverpool,Non Strata,153.0,Liverpool
1996-Q2,1996,Q2,Liverpool,Non Strata,156.0,Liverpool
1996-Q3,1996,Q3,Liverpool,Non Strata,155.0,Liverpool
1996-Q4,1996,Q4,Liverpool,Non Strata,155.0,Liverpool
1997-Q1,1997,Q1,Liverpool,Non Strata,160.0,Liverpool
1997-Q2,1997,Q2,Liverpool,Non Strata,163.0,Liverpool
1997-Q3,1997,Q3,Liverpool,Non Strata,169.0,Liverpool
1997-Q4,1997,Q4,Liverpool,Non Strata,176.0,Liverpool
1998-Q1,1998,Q1,Liverpool,Non Strata,179.0,Liverpool
1998-Q2,1998,Q2,Liverpool,Non Strata,186.0,Liverpool
1998-Q3,1998,Q3,Liverpool,Non Strata,190.0,Liverpool
1998-Q4,1998,Q4,Liverpool,Non Strata,192.0,Liverpool
1999-Q1,1999,Q1,Liverpool,Non Strata,206.0,Liverpool
1999-Q2,1999,Q2,Liverpool,Non Strata,212.0,Liverpool
1999-Q3,1999,Q3,Liverpool,Non Strata,224.0,Liverpool
1999-Q4,1999,Q4,Liverpool,Non Strata,222.0,Liverpool
2000-Q1,2000,Q1,Liverpool,Non Strata,232.0,Liverpool
2000-Q2,2000,Q2,Liverpool,Non Strata,241.0,Liverpool
2000-Q3,2000,Q3,Liverpool,Non Strata,240.0,Liverpool
2000-Q4,2000,Q4,Liverpool,Non Strata,249.0,Liverpool
2001-Q1,2001,Q1,Liverpool,Non Strata,250.0,Liverpool
2001-Q2,2001,Q2,Liverpool,Non Strata,265.0,Liverpool
2001-Q3,2001,Q3,Liverpool,Non Strata,275.0,Liverpool
2001-Q4,2001,Q4,Liverpool,Non Strata,293.0,Liverpool
2002-Q1,2002,Q1,Liverpool,Non Strata,310.0,Liverpool
2002-Q2,2002,Q2,Liverpool,Non Strata,330.0,Liverpool
2002-Q3,2002,Q3,Liverpool,Non Strata,350.0,Liverpool
2002-Q4,2002,Q4,Liverpool,Non Strata,367.0,Liverpool
2003-Q1,2003,Q1,Liverpool,Non Strata,375.0,Liverpool
2003-Q2,2003,Q2,Liverpool,Non Strata,388.0,Liverpool
2003-Q3,2003,Q3,Liverpool,Non Strata,405.0,Liverpool
2003-Q4,2003,Q4,Liverpool,Non Strata,420.0,Liverpool
2004-Q1,2004,Q1,Liverpool,Non Strata,422.0,Liverpool
2004-Q2,2004,Q2,Liverpool,Non Strata,425.0,Liverpool
2004-Q3,2004,Q3,Liverpool,Non Strata,428.0,Liverpool
2004-Q4,2004,Q4,Liverpool,Non Strata,420.0,Liverpool
2005-Q1,2005,Q1,Liverpool,Non Strata,413.0,Liverpool
2005-Q2,2005,Q2,Liverpool,Non Strata,405.0,Liverpool
2005-Q3,2005,Q3,Liverpool,Non Strata,388.0,Liverpool
2005-Q4,2005,Q4,Liverpool,Non Strata,381.0,Liverpool
2006-Q1,2006,Q1,Liverpool,Non Strata,385.0,Liverpool
2006-Q2,2006,Q2,Liverpool,Non Strata,379.0,Liverpool
2006-Q3,2006,Q3,Liverpool,Non Strata,380.0,Liverpool
2006-Q4,2006,Q4,Liverpool,Non Strata,375.0,Liverpool
2007-Q1,2007,Q1,Liverpool,Non Strata,379.0,Liverpool
2007-Q2,2007,Q2,Liverpool,Non Strata,380.0,Liverpool
2007-Q3,2007,Q3,Liverpool,Non Strata,378.0,Liverpool
2007-Q4,2007,Q4,Liverpool,Non Strata,375.0,Liverpool
2008-Q1,2008,Q1,Liverpool,Non Strata,372.0,Liverpool
2008-Q2,2008,Q2,Liverpool,Non Strata,370.0,Liverpool
2008-Q3,2008,Q3,Liverpool,Non Strata,376.0,Liverpool
2008-Q4,2008,Q4,Liverpool,Non Strata,380.0,Liverpool
2009-Q1,2009,Q1,Liverpool,Non Strata,388.0,Liverpool
2009-Q2,2009,Q2,Liverpool,Non Strata,400.0,Liverpool
2009-Q3,2009,Q3,Liverpool,Non Strata,400.0,Liverpool
2009-Q4,2009,Q4,Liverpool,Non Strata,415.0,Liverpool
2010-Q1,2010,Q1,Liverpool,Non Strata,428.0,Liverpool
2010-Q2,2010,Q2,Liverpool,Non Strata,432.0,Liverpool
2010-Q3,2010,Q3,Liverpool,Non Strata,448.0,Liverpool
2010-Q4,2010,Q4,Liverpool,Non Strata,440.0,Liverpool
2011-Q1,2011,Q1,Liverpool,Non Strata,444.0,Liverpool
2011-Q2,2011,Q2,Liverpool,Non Strata,445.0,Liverpool
2011-Q3,2011,Q3,Liverpool,Non Strata,450.0,Liverpool
2011-Q4,2011,Q4,Liverpool,Non Strata,445.0,Liverpool
2012-Q1,2012,Q1,Liverpool,Non Strata,465.0,Liverpool
2012-Q2,2012,Q2,Liverpool,Non Strata,455.0,Liverpool
2012-Q3,2012,Q3,Liverpool,Non Strata,455.0,Liverpool
2012-Q4,2012,Q4,Liverpool,Non Strata,475.0,Liverpool
2013-Q1,2013,Q1,Liverpool,Non Strata,475.0,Liverpool
2013-Q2,2013,Q2,Liverpool,Non Strata,500.0,Liverpool
2013-Q3,2013,Q3,Liverpool,Non Strata,513.0,Liverpool
2013-Q4,2013,Q4,Liverpool,Non Strata,527.0,Liverpool
2014-Q1,2014,Q1,Liverpool,Non Strata,558.0,Liverpool
2014-Q2,2014,Q2,Liverpool,Non Strata,570.0,Liverpool
2014-Q3,2014,Q3,Liverpool,Non Strata,607.0,Liverpool
2014-Q4,2014,Q4,Liverpool,Non Strata,630.0,Liverpool
2015-Q1,2015,Q1,Liverpool,Non Strata,655.0,Liverpool
2015-Q2,2015,Q2,Liverpool,Non Strata,716.0,Liverpool
2015-Q3,2015,Q3,Liverpool,Non Strata,738.0,Liverpool
2015-Q4,2015,Q4,Liverpool,Non Strata,740.0,Liverpool
2016-Q1,2016,Q1,Liverpool,Non Strata,730.0,Liverpool
2016-Q2,2016,Q2,Liverpool,Non Strata,750.0,Liverpool
2016-Q3,2016,Q3,Liverpool,Non Strata,744.0,Liverpool
2016-Q4,2016,Q4,Liverpool,Non Strata,790.0,Liverpool
2017-Q2,2017,Q2,Liverpool,Non Strata,820.0,Liverpool
2017-Q3,2017,Q3,Liverpool,Non Strata,799.5,Liverpool
2017-Q4,2017,Q4,Liverpool,Non Strata,820.0,Liverpool
2018-Q1,2018,Q1,Liverpool,Non Strata,790.0,Liverpool
2018-Q2,2018,Q2,Liverpool,Non Strata,788.0,Liverpool
2018-Q3,2018,Q3,Liverpool,Non Strata,750.0,Liverpool
2018-Q4,2018,Q4,Liverpool,Non Strata,750.0,Liverpool
2019-Q1,2019,Q1,Liverpool,Non Strata,750.0,Liverpool
2019-Q2,2019,Q2,Liverpool,Non Strata,728.0,Liverpool
2019-Q3,2019,Q3,Liverpool,Non Strata,760.0,Liverpool
2019-Q4,2019,Q4,Liverpool,Non Strata,800.0,Liverpool
2020-Q1,2020,Q1,Liverpool,Non Strata,780.0,Liverpool
2020-Q2,2020,Q2,Liverpool,Non Strata,867.0,Liverpool
2020-Q3,2020,Q3,Liverpool,Non Strata,891.0,Liverpool
2020-Q4,2020,Q4,Liverpool,Non Strata,920.0,Liverpool
2021-Q1,2021,Q1,Liverpool,Non Strata,950.0,Liverpool
2021-Q2,2021,Q2,Liverpool,Non Strata,1068.0,Liverpool
2021-Q3,2021,Q3,Liverpool,Non Strata,1171.0,Liverpool
2021-Q4,2021,Q4,Liverpool,Non Strata,1229.0,Liverpool
2022-Q1,2022,Q1,Liverpool,Non Strata,1224.0,Liverpool
2022-Q2,2022,Q2,Liverpool,Non Strata,1240.0,Liverpool
2022-Q3,2022,Q3,Liverpool,Non Strata,1200.0,Liverpool
2022-Q4,2022,Q4,Liverpool,Non Strata,1160.0,Liverpool
2023-Q1,2023,Q1,Liverpool,Non Strata,1196.0,Liverpool
2023-Q2,2023,Q2,Liverpool,Non Strata,1230.0,Liverpool
2023-Q3,2023,Q3,Liverpool,Non Strata,1205.0,Liverpool
2023-Q4,2023,Q4,Liverpool,Non Strata,1255.0,Liverpool
2024-Q1,2024,Q1,Liverpool,Non Strata,1252.0,Liverpool
2024-Q2,2024,Q2,Liverpool,Non Strata,1300.0,Liverpool
2024-Q4,2024,Q4,Liverpool,Non Strata,1320.0,Liverpool
2025-Q1,2025,Q1,Liverpool,Non Strata,1320.0,Liverpool
2025-Q2,2025,Q2,Liverpool,Non Strata,1370.0,Liverpool
2025-Q3,2025,Q3,Liverpool,Non Strata,1285.0,Liverpool
1992-Q1,1992,Q1,Liverpool,Strata,104.0,Liverpool
1992-Q2,1992,Q2,Liverpool,Strata,104.0,Liverpool
1992-Q3,1992,Q3,Liverpool,Strata,100.0,Liverpool
1992-Q4,1992,Q4,Liverpool,Strata,107.0,Liverpool
1993-Q1,1993,Q1,Liverpool,Strata,111.0,Liverpool
1993-Q2,1993,Q2,Liverpool,Strata,110.0,Liverpool
1993-Q3,1993,Q3,Liverpool,Strata,115.0,Liverpool
1993-Q4,1993,Q4,Liverpool,Strata,117.0,Liverpool
1994-Q1,1994,Q1,Liverpool,Strata,115.0,Liverpool
1994-Q2,1994,Q2,Liverpool,Strata,113.0,Liverpool
1994-Q3,1994,Q3,Liverpool,Strata,96.0,Liverpool
1994-Q4,1994,Q4,Liverpool,Strata,93.0,Liverpool
1995-Q1,1995,Q1,Liverpool,Strata,115.0,Liverpool
1995-Q2,1995,Q2,Liverpool,Strata,90.0,Liverpool
1995-Q3,1995,Q3,Liverpool,Strata,97.0,Liverpool
1995-Q4,1995,Q4,Liverpool,Strata,94.0,Liverpool
1996-Q1,1996,Q1,Liverpool,Strata,97.0,Liverpool
1996-Q2,1996,Q2,Liverpool,Strata,106.0,Liverpool
1996-Q3,1996,Q3,Liverpool,Strata,106.0,Liverpool
1996-Q4,1996,Q4,Liverpool,Strata,104.0,Liverpool
1997-Q1,1997,Q1,Liverpool,Strata,110.0,Liverpool
1997-Q2,1997,Q2,Liverpool,Strata,113.0,Liverpool
